# Time step: 1
# Step  Temperature Total_energy E_pot E_kin
  260     44.0  -238.467710  -238.666990     0.199270
  261     42.0  -238.467700  -238.655710     0.188010
  262     39.0  -238.467690  -238.644990     0.177300
  263     37.0  -238.467680  -238.634920     0.167250
  264     35.0  -238.467660  -238.625600     0.157930
  265     33.0  -238.467650  -238.617090     0.149450
  266     31.0  -238.467630  -238.609500     0.141870
  267     30.0  -238.467620  -238.602890     0.135270
  268     29.0  -238.467610  -238.597310     0.129700
  269     28.0  -238.467600  -238.592820     0.125220
  270     27.0  -238.467580  -238.589450     0.121870
  271     26.0  -238.467570  -238.587240     0.119670
  272     26.0  -238.467560  -238.586200     0.118650
  273     26.0  -238.467540  -238.586340     0.118790
  274     27.0  -238.467530  -238.587640     0.120110
  275     27.0  -238.467520  -238.590090     0.122570
  276     28.0  -238.467500  -238.593660     0.126160
  277     29.0  -238.467490  -238.598300     0.130810
  278     30.0  -238.467480  -238.603980     0.136490
  279     32.0  -238.467470  -238.610600     0.143140
  280     33.0  -238.467460  -238.618130     0.150670
  281     35.0  -238.467450  -238.626470     0.159030
  282     37.0  -238.467440  -238.635550     0.168110
  283     39.0  -238.467420  -238.645270     0.177850
  284     42.0  -238.467410  -238.655550     0.188140
  285     44.0  -238.467400  -238.666290     0.198890
  286     46.0  -238.467390  -238.677390     0.210000
  287     49.0  -238.467370  -238.688760     0.221380
  288     51.0  -238.467360  -238.700300     0.232940
  289     54.0  -238.467350  -238.711940     0.244590
  290     57.0  -238.467340  -238.723560     0.256220
  291     59.0  -238.467330  -238.735100     0.267770
  292     62.0  -238.467320  -238.746470     0.279150
  293     64.0  -238.467310  -238.757590     0.290280
  294     67.0  -238.467300  -238.768400     0.301100
  295     69.0  -238.467280  -238.778830     0.311550
  296     71.0  -238.467270  -238.788850     0.321580
  297     73.0  -238.467260  -238.798390     0.331130
  298     75.0  -238.467250  -238.807420     0.340180
  299     77.0  -238.467230  -238.815910     0.348680
  300     79.0  -238.467220  -238.823840     0.356620
  301     80.0  -238.467200  -238.831190     0.363990
  302     82.0  -238.467190  -238.837960     0.370770
  303     83.0  -238.467180  -238.844140     0.376960
  304     85.0  -238.467160  -238.849730     0.382570
  305     86.0  -238.467150  -238.854750     0.387610
  306     87.0  -238.467140  -238.859230     0.392090
  307     88.0  -238.467130  -238.863160     0.396030
  308     88.0  -238.467120  -238.866580     0.399460
  309     89.0  -238.467110  -238.869510     0.402400
  310     89.0  -238.467100  -238.871980     0.404880
  311     90.0  -238.467080  -238.874020     0.406930
  312     90.0  -238.467080  -238.875670     0.408590
  313     91.0  -238.467070  -238.876960     0.409880
  314     91.0  -238.467060  -238.877910     0.410840
  315     91.0  -238.467060  -238.878560     0.411500
  316     91.0  -238.467040  -238.878930     0.411880
  317     91.0  -238.467050  -238.879060     0.412010
  318     91.0  -238.467040  -238.878960     0.411920
  319     91.0  -238.467040  -238.878660     0.411620
  320     91.0  -238.467030  -238.878160     0.411130
  321     91.0  -238.467010  -238.877480     0.410460
  322     91.0  -238.467030  -238.876670     0.409630
  323     90.0  -238.467030  -238.875670     0.408640
  324     90.0  -238.467020  -238.874510     0.407490
  325     90.0  -238.467030  -238.873210     0.406180
  326     89.0  -238.467030  -238.871740     0.404700
  327     89.0  -238.467030  -238.870090     0.403050
  328     89.0  -238.467040  -238.868260     0.401220
  329     88.0  -238.467050  -238.866230     0.399190
  330     88.0  -238.467050  -238.863990     0.396940
  331     87.0  -238.467060  -238.861510     0.394450
  332     87.0  -238.467070  -238.858790     0.391720
  333     86.0  -238.467070  -238.855790     0.388720
  334     85.0  -238.467080  -238.852500     0.385420
  335     84.0  -238.467090  -238.848910     0.381820
  336     84.0  -238.467100  -238.845000     0.377900
  337     83.0  -238.467110  -238.840750     0.373640
  338     82.0  -238.467120  -238.836150     0.369030
